title;genres;keywords;popularity;average_vote;num_votes
Oh, Hello: On Broadway;comedy;broadway;1.208618;6.8;13.0
The Gathering Storm;drama, history;world war ii, history;3.0910889999999998;6.2;14.0
My Friends Need Killing;horror, drama, crime;vietnam war, killing spree, proto-slasher;5e-05;0.0;0.0
Savageland;horror, mystery;social commentary, mockumentary, apocalypse, found footage, mexican border;0.376757;6.3;8.0
Ava;drama;beach, mother daughter relationship, teenage girl, summer, summer vacation, dog, blindness, woman director;0.979347;5.7;13.0
Night Skies;drama, horror, mystery, science fiction, thriller;kidnapping, ufo;2.426373;4.5;12.0
You and Your Stupid Mate;comedy, foreign;independent film;0.221519;4.5;3.0
Bad Ben;horror;supernatural, suspense, found footage;0.373824;5.0;6.0
Pecoross' Mother and Her Days;comedy, drama;senility;0.287006;5.5;3.0
Island of Lost Women;adventure, science fiction;island, survival, airplane crash;0.20914699999999997;4.7;3.0
Good Time;drama, thriller, crime;prison, bank robber, wheelchair, on the run, violence;5.798555;7.3;46.0
Eat Locals;action, comedy, horror;vampire, night, cougar, farmhouse, special forces;2.208627;6.3;20.0
Sicarivs: The Night and the Silence;drama, crime, thriller;sicario;0.649496;7.3;4.0
Kino-pravda no. 21 - Lenin Kino-Pravda. A Film Poem about Lenin;documentary;lenin, silent film, short, newsreel;0.11545;6.0;2.0
Three Songs About Lenin;documentary;lenin;0.48393400000000003;6.4;5.0
Soviet Toys;animation;capitalism, propaganda, silent film, communist propaganda, christmas;0.487334;5.2;6.0
Crusade in Jeans;adventure, fantasy, history;crusade, crusader, time travel, leap in time, middle ages;11.322545;6.0;15.0
Kavan;thriller, drama;journalism, media;1.262638;7.3;7.0
Sadie's Last Days on Earth;comedy;adolescence, high school, apocalypse, teen comedy, survivalism, anxiety;1.0534649999999999;5.3;3.0
Meet Me in Venice;drama;road trip, father daughter relationship;0.41072200000000003;7.5;2.0
Nukie;family, science fiction;africa, missionary, helicopter, telepathy, radio, south africa, space travel, computer, extraterrestrial, alien, sexploitation, independent film, scientist, twins, african tribe, nukie and miko, nukie;0.498547;1.6;5.0
Gor;action, adventure, science fiction, fantasy;magic, planet, barbarian, ring;1.237557;2.9;15.0
Five Came Back;war, documentary;documentary, post world war ii, war documentary;1.218882;8.3;8.0
The Babymoon;romance, action, adventure, comedy, drama;political instability, vacation, resort, pregnancy;0.45680699999999996;5.3;4.0
Legion of Brothers;documentary;secret mission, afghanistan, green beret, special forces;2.104922;5.5;2.0
Ghost in the Shell Arise - Border 5: Pyrophoric Cult;action, animation, science fiction;cyberpunk;2.056319;7.6;9.0
Summer 1993;drama, family;based on true events, woman director;0.60926;6.0;9.0
Grimm;drama, comedy, adventure;spain, camera;0.924874;5.6;9.0
Return to Montauk;drama;regret, writer;1.737799;6.5;4.0
12 Feet Deep;thriller;sister sister relationship, strong woman, forgiveness, family secrets, swimming pool, suspense, survival, trapped;4.479536;5.1;62.0
Don't Call Me Son;drama;brazilian, woman director;0.552199;6.7;13.0
The Wrong Road;crime, drama;wife husband relationship, release from prison, bank robbery, insurance investigator, hidden loot;0.316432;5.0;1.0
The Virginian;western;schoolmarm;0.037264;8.0;1.0
The Crooked E: The Unshredded Truth About Enron;drama;woman director;0.085047;2.5;2.0
One Hundred Steps;crime, drama;biography;4.67525;7.8;116.0
Color of the Ocean;drama;refugee, propaganda, umerziehung;0.119252;3.0;2.0
Death Mills (Die Todesmühlen);war, documentary;holocaust, war propaganda;0.036523;8.0;1.0
Chuck;drama;heavy weight, biography, boxing;7.132024;6.1;17.0
Murder with Pictures;crime, mystery;camera, criminal;0.201302;5.0;1.0
A Bag of Marbles;drama;1940s, occupied france;12.389861999999999;7.8;100.0
Addicted to Porn: Chasing the Cardboard Butterfly;documentary;pornography, addiction, documentary, pornography addiction;0.279521;5.0;3.0
Luis Martinetti, Contortionist;documentary;silent film, contortionist, acrobats;0.160054;6.5;4.0
Sweet Dreams;drama;1960s;2.8307919999999998;6.8;37.0
Firebase;action, science fiction, war;vietnam war, short;2.129137;7.3;28.0
FC Venus;comedy, romance;sport, male female relationship, soccer;0.947509;5.6;10.0
Starving in Suburbia;drama, tv movie;woman director;0.780125;8.5;15.0
A Borrowed Life;drama;biography, period drama;0.061653999999999994;5.0;1.0
Operações Especiais;action, thriller;brazilian, police, thriller, action;2.5145150000000003;6.8;31.0
Batman Beyond: The Movie;animation, action, family;cyberpunk, super powers;2.363167;7.2;41.0
Loverboy;drama, romance;independent film;2.45181;4.5;12.0
The Life;drama;female nudity, interview, prostitution, woman director;2.0119380000000002;3.7;8.0
Nemesis Game;mystery, thriller;suspense;1.13964;4.8;15.0
Marie Curie;drama;biopic;1.556748;5.8;5.0
Marathon;drama, foreign;running, autism, marathon;0.464192;7.0;10.0
Bittersweet;drama, romance;independent film;0.354576;5.0;1.0
All the Wrong Reasons;comedy, drama;trauma, woman director;0.49216800000000005;6.1;4.0
Sleeping with the Fishes;comedy;woman director;0.388701;5.0;2.0
Treading Water;drama, comedy;fish, boy, parenting, first love, troubled childhood, child psychologist, woman director, synchronized swimming, self acceptance, parental advisor;0.830472;5.6;6.0
Jesus;history, drama;christianity, communion, jesus christ, last supper, bible, synagogue, resurrection, religion, jewish, judaism;2.524781;5.4;8.0
Wild Rose;romance;country girl;0.0018100000000000002;0.0;0.0
The Making of 'The Terminator': A Retrospective;documentary;making of;1e-06;0.0;0.0
Popeye the Sailor Meets Sindbad the Sailor;comedy, animation;popeye, short;0.9785209999999999;6.4;10.0
Chasing Coral;documentary;global warming, scuba diving, time lapse photography, underwater photography, marine biology;1.2515180000000001;8.7;14.0
This Is Everything: Gigi Gorgeous;documentary;woman director;0.34336700000000003;5.3;3.0
78/52;documentary;film making, editing, psycho, alfred hitchcock, film editing, classic film;2.488539;0.0;4.0
Water & Power: A California Heist;documentary;woman director;0.22529200000000002;7.5;2.0
What the Health;documentary;health, vegetarian, vegan, plant based diet, animal agriculture;7.754452000000001;7.9;46.0
Joshua: Teenager vs. Superpower;documentary;hong kong, teenager, dissident;0.5925729999999999;6.9;7.0
Hailey Dean Mystery: Murder, With Love;tv movie, mystery;murder;0.223859;6.0;1.0
Revolt;science fiction;alien invasion;8.442584;6.0;21.0
Do You Take This Man;drama;lgbt;0.8149029999999999;0.0;0.0
The Dark Tower;action, western, science fiction, fantasy, horror;gunslinger, based on novel;50.903593;5.7;688.0
Honeytrap;romance, drama, crime;woman director;0.309684;5.5;2.0
Come What May;war, drama;world war ii;2.7939130000000003;5.5;13.0
Gauche the Cellist;animation, music;cello, orchestra, duringcreditsstinger, helping animals;1.7462380000000002;7.0;16.0
Le Papillon Fantastique;horror, fantasy;magic, nightmare, spider, silent film, butterfly, hand tinted;0.776598;6.3;7.0
Midday Event;action, crime, history;terror, revolution, killer, iran, political;0.120478;0.0;0.0
Encounter with Fritz Lang;documentary;film making;0.0014140000000000001;0.0;0.0
Annie;music, family, comedy;holiday, musical, franklin delano roosevelt, based on play or musical, based on short story;2.17699;6.1;54.0
G:MT Greenwich Mean Time;crime, drama;musical;0.50008;5.0;6.0
Final Cut: Ladies and Gentlemen;documentary, drama, romance;married couple, love, recycled movie;1.125148;7.8;20.0
To Kill a King;drama, action, adventure;civil war, battlefield, torture;9.439461999999999;5.5;18.0
Chokeslam;comedy;pro wrestling;0.743825;5.3;3.0
The Libertine;history, comedy;sex, nudity, artist, french, estate, philosopher, aristocratic, libertarian;1.4346889999999999;6.4;4.0
The Famous Box Trick;fantasy;silent film, short;0.076322;6.0;2.0
Adventures of William Tell;comedy, fantasy;silent film, trick film, short;0.357979;6.1;7.0
The Conquest of the Pole;adventure, comedy, science fiction;silent film, short;0.462066;6.6;5.0
Snow White: The Fairest of Them All;adventure, family, fantasy, tv movie;mirror, snow white, evil witch, woman director, stepmother;5.885524;5.3;52.0
Speech & Debate;comedy, drama;competition, road trip, dark comedy, based on play or musical, pothole, women's bathroom, school board;1.5061120000000001;6.3;13.0
Junction 48;drama, action, crime;hip-hop, palestinian;0.23365100000000003;8.0;2.0
Independents' Day;action, science fiction;spaceship, aerial combat, cgi, alien invasion, woman director, mockbuster;1.565396;3.9;25.0
Tour de Pharmacy;comedy, tv movie;doping, mockumentary;9.560421;6.8;36.0
Rumba;drama, comedy, foreign;black humor, woman director;0.584246;5.6;7.0
Dust;comedy, drama, science fiction;independent film;0.901892;5.4;9.0
Doctor Who: Time Crash;science fiction;time travel, time machine, tardis;0.434906;8.0;12.0
TRUE;drama;blindness and impaired vision, girlfriend, relationship problems;1.680105;6.0;13.0
Dirty Dancing;music, drama, romance, tv movie;musical, remake, catskills, 1960s, re-imagining;11.145052;5.3;58.0
Secret of the Blackbirds;mystery, thriller;detective;1.002194;6.8;4.0
Sniper 3;drama, action, thriller;sniper, male friendship, thailand, childhood friends;7.046943;5.2;28.0
Plug;science fiction;bar, chase, post-apocalyptic, wasteland, robot, short;0.49519399999999997;5.6;5.0
Devil's Gate;science fiction, thriller;fbi;1.155504;7.0;2.0
Obit;documentary;journalism, newspaper, celebrity, history, death, archival footage, new york times, woman director, life, essay film, obituaries;1.7281080000000002;5.3;3.0
Heartworn Highways;documentary, music;country music, musician, folk music, heartbreak, americana, outlaw music;0.113782;8.3;2.0
150 Milligrams;drama;woman director;1.730912;7.4;20.0
The Truth Is in the Stars;documentary;nature, science, canadian movie;1.075249;7.5;2.0
The Waiting Room;comedy;short;0.563832;8.0;3.0
Swineherd and Shepherd;romance, comedy;musical;0.036592;3.0;1.0
God of Love;romance, comedy;love, unrequited love, cupid;0.940317;6.7;11.0
On the Trail of the Bremen Town Musicians;animation, adventure, family;musical;0.42552299999999993;5.2;6.0
Sebastian's Voodoo;animation, horror;magic, voodoo, surrealism, spirituality;0.9425209999999999;6.8;18.0
8 Dates;comedy;romance;0.422651;2.0;1.0
Puzzled Love;comedy, romance;woman director;0.042805;6.0;1.0
Trivial;thriller;suppressed past, normandy, spirit, woman director;2.031489;4.1;7.0
I'm Staying;comedy, romance;woman director;1.18741;5.6;11.0
On Your Mark;music, animation, science fiction;musical, rescue, disappearance;1.674261;7.3;28.0
The Magic Ring;animation, fantasy;based on myths or folklore, short;0.050018;8.5;4.0
Water, Wind, Dust;drama;teenager, drought;0.071422;5.0;1.0
Normal;drama, crime, thriller;serial killer, true crime;1.3522399999999999;5.2;3.0
This Way Up;comedy, animation;funeral, dead body, casket, funeral director, funeral home, funeral parlor;0.6704869999999999;7.7;9.0
Mirage;drama;coming of age, macedonia;0.211851;7.0;2.0
A Curtain Raiser;drama, action;pride and vanity, respect, romance;1.172728;7.2;6.0
Tomorrow's Another Day;comedy;woman director;0.24117800000000003;5.5;4.0
The Emoji Movie;comedy, family, animation;app, emoji, smartphone;33.694599;5.8;327.0
Bedeviled;horror, thriller;supernatural, cell phone, entity, evil, app;16.227875;4.9;47.0
The Saint;action, adventure, crime;the saint;28.23593;5.8;41.0
I, Zombie: The Chronicles of Pain;horror, drama;independent film;0.42826099999999995;5.3;4.0
Hi-Jack Highway;drama;truck driver, french noir;0.383766;0.0;0.0
The Great Vazquez;comedy;biography;0.438456;6.3;11.0
The Million Pound Note;comedy, romance;money, american, penniless;1.617205;5.8;10.0
Dying to Belong;tv movie, drama;roommate, college, investigation, degradation, sorority, freshman, university, humiliation, death, task, boyfriend, pledge;0.22603600000000001;6.6;5.0
Hit Me;drama, mystery, thriller;suspense;0.08669199999999999;5.5;1.0
Wind River;action, crime, mystery, thriller;rape, mountain, gun, investigation, murder, native american, shootout, photograph, violence, fbi agent, binoculars, snowmobile, indian reservation;40.796775;7.4;181.0
Olga;drama, foreign, history;brazilian, drama, history, historic;1.620858;7.0;41.0
Rory Scovel Tries Stand-Up for the First Time;comedy;stand-up comedy;0.593041;8.0;6.0
Dock Ellis & The LSD No-No;animation;baseball, lsd;0.094422;9.0;1.0
Shot Caller;drama, crime, thriller;tattoo, prison, california, desperation, shooting, gun battle, gang, criminal;15.786854;6.9;324.0
Mike Birbiglia: Thank God for Jokes;comedy;stand-up comedy;0.63551;7.5;14.0
Chris D'Elia: Man on Fire;comedy;stand-up comedy;0.482896;5.8;6.0
3 A.M;thriller, horror;hindi, horror movie;0.353854;2.7;3.0
S.W.A.T.: Under Siege;action, crime, thriller;s.w.a.t.;20.38691;5.2;21.0
Ja, Ik Wil!;comedy, romance;romantic comedy, wedding, relationship, break-up, intern;0.529403;5.5;6.0
Tonight She Comes;horror;ritual, slasher, cabin in the woods, demon, death;1.1365370000000001;5.3;14.0
Drone Wars;action, science fiction, thriller;invasion, alien, drone, los angeles, alien invasion;1.451207;3.0;7.0
Before the Streets;drama;woman director;0.147947;4.0;2.0
Bill Maher: The Decider;comedy;stand-up comedy, political humour;0.633204;7.1;9.0
American Teacher;documentary, history;propaganda, interview, biography, archive footage, teacher, first grade teacher, brooklyn new york city, high school teacher, woman director;0.488224;5.7;3.0
Wish Upon;fantasy, horror, thriller;magic, wish fulfillment;59.578823;5.3;127.0
Autism in Love;documentary;autism;0.34170100000000003;5.8;4.0
The Foxy Merkins;comedy, adventure;lesbian, woman director;0.377664;6.0;2.0
A Wanderer's Notebook;drama;based on novel, waitress, biography, tokyo japan, novelist, peddler, 1920s;0.013818;0.0;0.0
Blood Hunters;thriller, horror;woman director;0.857218;5.6;5.0
Rick and Morty: State of Georgia Vs. Denver Fenton Allen;comedy, crime;courtroom, dubbing, legal system;0.760622;8.7;10.0
Fittest On Earth: A Decade Of Fitness;documentary;health, fitness, crossfit;0.867259;6.0;2.0
Themroc;comedy;absurdism;2.018911;7.1;9.0
Hitler: A Career;documentary;adolf hitler;0.361641;7.2;7.0
Feed;drama;twins, valedictorian, eating disorder, highschool kids;4.207731;7.3;50.0
Cure for Pain: The Mark Sandman Story;documentary, music;saxophone, musician, rockumentary, death of a musician;0.184134;5.0;3.0
The Girl from the Song;drama, music, romance;music, love, romance, burning man;1.072172;6.3;4.0
Film;drama;silent film;0.576055;6.5;11.0
Julia Misbehaves;comedy, romance;mother-in-law, mother daughter relationship;0.41967899999999997;6.8;3.0
Sahara;adventure, animation, comedy, family;snake, prejudice, talking animal, desert, cobra, talking snake;8.665106;5.4;43.0
The Double Lover;thriller;lover, psychoanalyst, erotique;9.907026;6.2;72.0
Schoolgirl Report Part 5: What All Parents Should Know;drama, romance;female nudity, sex, adult, sex education, sequel, priest, vaginal sex, student, gang rape, erotic movie;3.484932;6.3;6.0
Schoolgirl Report Part 4: What Drives Parents to Despair;comedy, drama;sex, shower, blackmail, virgin, nudity, high school, sequel, sexploitation, mockumentary, teenager, erotic movie;2.198993;4.9;4.0
Schoolgirl Report Part 2: What Keeps Parents Awake at Night;drama;female nudity, adult, sex education, sequel, teacher, teenage girl, vaginal sex, gang rape, erotic movie;1.9237819999999999;6.8;5.0
